country,year,average_magnitude,eneg,enep,upper_tier,en_pres,proximity,social_heterogeneity,electoral_system
Sweden,1956,8.25,1.23376202583313,3.36999988555908,0,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1958,8.25,1.23376202583313,3.30999994277954,0,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1960,8.28999996185303,1.23376202583313,3.25999999046326,0,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1964,8.31999969482422,1.23376202583313,3.42000007629395,0,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1968,8.31999969482422,1.23376202583313,3.1800000667572,0,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1970,11.0699996948242,1.23376202583313,3.49000000953674,11.3999996185303,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1973,11.0699996948242,1.23376202583313,3.53999996185303,11.3999996185303,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1976,11.0699996948242,1.23376202583313,3.57999992370605,11.1999998092651,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1979,11.0699996948242,1.23376202583313,3.63000011444092,11.1999998092651,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1982,11.0699996948242,1.23376202583313,3.39000010490418,11.1999998092651,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1985,11.0699996948242,1.23376202583313,3.33999991416931,11.1999998092651,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1988,11.0699996948242,1.23376202583313,3.91000008583069,11.1999998092651,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1991,11.0699996948242,1.23376202583313,4.57999992370606,11.1999998092651,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1994,10.6899995803833,1.23376202583313,3.65000009536743,11.1999998092651,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Sweden,1998,10.6899995803833,1.23376202583313,4.53999996185303,11.1999998092651,0,0,Middle 3rd of ENEG,Large-Magnitude PR
Switzerland,1947,7.76000022888184,2.35385489463806,5.34000015258789,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1951,7.84000015258789,2.35385489463806,5.09000015258789,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1957,7.84000015258789,2.35385489463806,4.96000003814697,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1959,7.84000015258789,2.35385489463806,5.03999996185303,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1963,8,2.35385489463806,5.00500011444092,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1967,8,2.35385489463806,5.55000019073486,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1971,8,2.35385489463806,6.17000007629395,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1975,8,2.35385489463806,5.79500007629395,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1979,7.69999980926514,2.35385489463806,5.51999998092651,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1983,7.69999980926514,2.35385489463806,6.03000020980835,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1987,7.69999980926514,2.35385489463806,6.82999992370606,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1991,7.69999980926514,2.35385489463806,7.36999988555908,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1995,7.69999980926514,2.35385489463806,6.8600001335144,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Switzerland,1999,7.69999980926514,2.35385489463806,5.88000011444092,0,0,0,Top 3rd of ENEG,Large-Magnitude PR
Taiwan,1998,6.71999979019165,1.37817001342773,3.22499990463257,18.2199993133545,2.71000003814697,0,Middle 3rd of ENEG,Small-Magnitude PR
Thailand,1983,2.40000009536743,1.75862801074982,5.90500020980835,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Thailand,1986,2.50999999046326,1.75862801074982,7.96999979019165,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Thailand,1988,2.50999999046326,1.75862801074982,9.75,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Thailand,1992,2.53999996185303,1.75862801074982,6.69999980926514,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Thailand,1992,2.53999996185303,1.75862801074982,6.59999990463257,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Thailand,1995,2.51999998092651,1.75862801074982,6.80999994277954,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Thailand,1996,2.51999998092651,1.75862801074982,4.6100001335144,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Trinidad and Tobago,1966,1,2.83221101760864,2.50999999046326,0,0,0,Top 3rd of ENEG,Single-Member District
Trinidad and Tobago,1971,1,2.83221101760864,1.37999999523163,0,0,0,Top 3rd of ENEG,Single-Member District
Trinidad and Tobago,1976,1,2.83221101760864,2.65000009536743,0,0,0,Top 3rd of ENEG,Single-Member District
Trinidad and Tobago,1981,1,2.83221101760864,2.8199999332428,0,0,0,Top 3rd of ENEG,Single-Member District
Trinidad and Tobago,1986,1,2.83221101760864,1.8400000333786,0,0,0,Top 3rd of ENEG,Single-Member District
Trinidad and Tobago,1991,1,2.83221101760864,2.88000011444092,0,0,0,Top 3rd of ENEG,Single-Member District
Trinidad and Tobago,1995,1,2.83221101760864,2.22000002861023,0,0,0,Top 3rd of ENEG,Single-Member District
Trinidad and Tobago,2000,1,2.83221101760864,2.15000009536743,0,0,0,Top 3rd of ENEG,Single-Member District
Turkey,1961,6.71999979019165,1.42552495002747,3.40000009536743,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Turkey,1969,6.71999979019165,1.42552495002747,3.32999992370605,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Turkey,1973,6.71999979019165,1.42552495002747,4.30999994277954,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Turkey,1977,6.71999979019165,1.42552495002747,3.13000011444092,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Turkey,1983,5.42000007629395,1.42552495002747,2.84999990463257,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Turkey,1987,4.32999992370605,1.42552495002747,4.11999988555908,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Turkey,1991,4.21000003814697,1.42552495002747,4.67999982833862,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Turkey,1995,6.63000011444092,1.42552495002747,6.1399998664856,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Turkey,1999,6.55000019073486,1.42552495002747,6.78000020980835,0,0,0,Middle 3rd of ENEG,Small-Magnitude PR
Uganda,1980,1,14.2243404388428,2.24000000953674,0,0,0,Top 3rd of ENEG,Single-Member District
United Kingdom,1950,1,1.48035705089569,2.44000005722046,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1951,1,1.48035705089569,2.13000011444092,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1955,1,1.48035705089569,2.16000008583069,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1959,1,1.48035705089569,2.27999997138977,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1964,1,1.48035705089569,2.51999998092651,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1966,1,1.48035705089569,2.42000007629395,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1970,1,1.48035705089569,2.46000003814697,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1974,1,1.48035705089569,3.13000011444092,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1974,1,1.48035705089569,3.15000009536743,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1979,1,1.48035705089569,2.86999988555908,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1983,1,1.48035705089569,2.82999992370605,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1987,1,1.48035705089569,2.84999990463257,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1992,1,1.48035705089569,3.02999997138977,0,0,0,Middle 3rd of ENEG,Single-Member District
United Kingdom,1997,1,1.48035705089569,3.23000001907349,0,0,0,Middle 3rd of ENEG,Single-Member District
United States,1946,1,1.96447098255157,2.04999995231628,0,2.01999998092651,0,Middle 3rd of ENEG,Single-Member District
United States,1948,1,1.96447098255157,2.0699999332428,0,2.22000002861023,1,Middle 3rd of ENEG,Single-Member District
United States,1950,1,1.96447098255157,2.05999994277954,0,2.22000002861023,0,Middle 3rd of ENEG,Single-Member District
United States,1952,1,1.96447098255157,2.03999996185303,0,1.99699997901917,1,Middle 3rd of ENEG,Single-Member District
United States,1954,1,1.96447098255157,2.00999999046326,0,1.99699997901917,0,Middle 3rd of ENEG,Single-Member District
United States,1956,1,1.96447098255157,2.00999999046326,0,1.98000001907349,1,Middle 3rd of ENEG,Single-Member District
United States,1958,1,1.96447098255157,1.98000001907349,0,1.98000001907349,0,Middle 3rd of ENEG,Single-Member District
United States,1960,1,1.96447098255157,2.00999999046326,0,2.02999997138977,1,Middle 3rd of ENEG,Single-Member District
United States,1962,1,1.96447098255157,2.00999999046326,0,2.02999997138977,0,Middle 3rd of ENEG,Single-Member District
United States,1964,1,1.96447098255157,1.97000002861023,0,1.91999995708466,1,Middle 3rd of ENEG,Single-Member District
United States,1966,1,1.96447098255157,2.02999997138977,0,1.91999995708466,0,Middle 3rd of ENEG,Single-Member District
United States,1968,1,1.96447098255157,2.04999995231628,0,2.5699999332428,1,Middle 3rd of ENEG,Single-Member District
United States,1970,1,1.96447098255157,2.03500008583069,0,2.5699999332428,0,Middle 3rd of ENEG,Single-Member District
United States,1972,1,1.96447098255157,2.03999996185303,0,1.96000003814697,1,Middle 3rd of ENEG,Single-Member District
United States,1974,1,1.96447098255157,2,0,1.96000003814697,0,Middle 3rd of ENEG,Single-Member District
United States,1976,1,1.96447098255157,2.01999998092651,0,2.07999992370605,1,Middle 3rd of ENEG,Single-Member District
United States,1978,1,1.96447098255157,2.02999997138977,0,2.07999992370605,0,Middle 3rd of ENEG,Single-Member District
United States,1980,1,1.96447098255157,2.05999994277954,0,2.32999992370605,1,Middle 3rd of ENEG,Single-Member District
United States,1982,1,1.96447098255157,2.01999998092651,0,2.32999992370605,0,Middle 3rd of ENEG,Single-Member District
United States,1984,1,1.96447098255157,2.02999997138977,0,1.96000003814697,1,Middle 3rd of ENEG,Single-Member District
United States,1986,1,1.96447098255157,2.00999999046326,0,1.96000003814697,0,Middle 3rd of ENEG,Single-Member District
United States,1988,1,1.96447098255157,2.02999997138977,0,1.99000000953674,1,Middle 3rd of ENEG,Single-Member District
United States,1990,1,1.96447098255157,2.0699999332428,0,1.99000000953674,0,Middle 3rd of ENEG,Single-Member District
United States,1992,1,1.96447098255157,2.14499998092651,0,2.74000000953674,1,Middle 3rd of ENEG,Single-Member District
United States,1994,1,1.96447098255157,2.07999992370605,0,2.74000000953674,0,Middle 3rd of ENEG,Single-Member District
United States,1996,1,1.96447098255157,2.10999989509583,0,2.41000008583069,1,Middle 3rd of ENEG,Single-Member District
United States,1998,1,1.96447098255157,2.15499997138977,0,2.41000008583069,0,Middle 3rd of ENEG,Single-Member District
United States,2000,1,1.96447098255157,2.1800000667572,0,2.15000009536743,1,Middle 3rd of ENEG,Single-Member District
Venezuela,1947,4.78000020980835,1.93526494503021,1.87000000476837,0,1.6599999666214,1,Middle 3rd of ENEG,Small-Magnitude PR
Venezuela,1963,7.26000022888184,1.93526494503021,4.76999998092651,6.69999980926514,4.55999994277954,1,Middle 3rd of ENEG,Large-Magnitude PR
Venezuela,1968,8.52000045776367,1.93526494503021,6.04500007629395,8.40999984741211,3.98000001907349,1,Middle 3rd of ENEG,Large-Magnitude PR
Venezuela,1973,7.96000003814697,1.93526494503021,3.35999989509583,8.5,2.65000009536743,1,Middle 3rd of ENEG,Large-Magnitude PR
Venezuela,1978,7.96000003814697,1.93526494503021,3.10999989509583,8.03999996185303,2.45000004768372,1,Middle 3rd of ENEG,Large-Magnitude PR
Venezuela,1983,7.90999984741211,1.93526494503021,2.97000002861023,9,2.25,1,Middle 3rd of ENEG,Large-Magnitude PR
Venezuela,1988,7.90999984741211,1.93526494503021,3.38000011444092,9.44999980926514,2.25,1,Middle 3rd of ENEG,Large-Magnitude PR
Venezuela,1993,1,1.93526494503021,5.63500022888184,49.75,4.03000020980835,1,Middle 3rd of ENEG,Single-Member District
Venezuela,1998,1.22000002861023,1.93526494503021,7.3600001335144,57.4900016784668,2.09999990463257,1,Middle 3rd of ENEG,Small-Magnitude PR
Venezuela,2000,6.88000011444092,1.93526494503021,4.23999977111816,0,3.38000011444092,1,Middle 3rd of ENEG,Small-Magnitude PR
Zambia,1991,1,3.64697408676147,1.62999999523163,0,1.58000004291534,1,Top 3rd of ENEG,Single-Member District
Zambia,1996,1,3.64697408676147,2.5,0,1.80999994277954,1,Top 3rd of ENEG,Single-Member District
